p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene_symbol	sample_id	avg_norm_exp
MMY21940.ANP32E	3.43567081323642e-08	-0.428879772109481	0.176	0.258	0.00115225527734323	ANP32E	MMY21940	0.224643755238894
MMY21940.MTPN	3.60425979680526e-08	-1.05144086739243	0.289	0.375	0.00120879665065255	MTPN	MMY21940	0.393964794635373
MMY21940.GADD45A	3.639475696212e-08	6.83738197406555	0.144	0.086	0.00122060735899558	GADD45A	MMY21940	0.232187761944677
MMY21940.FLOT2	3.66106771862037e-08	-0.279168995322884	0.098	0.166	0.0012278488914709	FLOT2	MMY21940	0.111483654652137
MMY21940.ZNHIT1	3.7474863424919e-08	0.494284197815843	0.358	0.279	0.00125683196954493	ZNHIT1	MMY21940	0.538977367979883
MMY21940.NOL7	3.79283820713812e-08	0.673431171523659	0.35	0.271	0.00127204207790998	NOL7	MMY21940	0.503772003352892
MMY21940.PTK2B	3.86745703368503e-08	0.546567545838987	0.248	0.176	0.00129706773995728	PTK2B	MMY21940	0.364626990779547
MMY21940.RAB1A	4.22861971145159e-08	0.264280390567237	0.205	0.136	0.00141819447882663	RAB1A	MMY21940	0.267393126571668
MMY21940.SUMF2	4.37999211868173e-08	0.307206135504444	0.266	0.189	0.00146896175676348	SUMF2	MMY21940	0.352891869237217
MMY21940.RALY	4.94606465851942e-08	0.334297716804498	0.306	0.229	0.00165881116517424	RALY	MMY21940	0.40905280804694
MMY21940.ANKRD11	4.95234848157563e-08	1.54067982902792	0.216	0.309	0.00166091863375084	ANKRD11	MMY21940	0.350377200335289
MMY21940.GSTO1	5.00662083811039e-08	1.39432800732644	0.148	0.222	0.00167912049668546	GSTO1	MMY21940	0.18105616093881
MMY21940.HIPK3	5.09747903256432e-08	-0.522070550443435	0.072	0.132	0.00170959251794142	HIPK3	MMY21940	0.0813076278290025
MMY21940.NEDD8	5.29473068043714e-08	0.504781672413629	0.519	0.45	0.00177574677560501	NEDD8	MMY21940	0.889354568315172
MMY21940.BRI3	5.53738515660754e-08	-2.01662594267333	0.355	0.265	0.00185712823382304	BRI3	MMY21940	0.52975691533948
MMY21940.ARFGEF2	7.40795071833999e-08	0.284322947076055	0.136	0.08	0.00248447851191687	ARFGEF2	MMY21940	0.16848281642917
MMY21940.ATP1B3	7.75416230694291e-08	-0.268899012454115	0.111	0.18	0.00260059095450251	ATP1B3	MMY21940	0.133277451802179
MMY21940.IRF2BP2	8.59044654519677e-08	-3.7737999112059	0.248	0.335	0.00288106396232809	IRF2BP2	MMY21940	0.346186085498743
MMY21940.DYNC1LI2	8.67183742758897e-08	1.99475987084926	0.151	0.094	0.00290836083646479	DYNC1LI2	MMY21940	0.225481978206203
MMY21940.PDAP1	9.20677422243578e-08	0.488779313333708	0.282	0.205	0.00308776793872051	PDAP1	MMY21940	0.379715004191115
MMY21940.APPL1	9.49013893586004e-08	-0.294155899445697	0.091	0.155	0.00318280279630874	APPL1	MMY21940	0.107292539815591
MMY21940.SRP19	9.51864348013189e-08	0.924197929048734	0.294	0.223	0.00319236265036663	SRP19	MMY21940	0.440905280804694
MMY21940.DYRK1A	1.16515143872493e-07	-0.279815162977287	0.127	0.197	0.00390768489519565	DYRK1A	MMY21940	0.1441743503772
MMY21940.NR4A2	1.19515265216904e-07	1.62910770007483	0.12	0.189	0.00400830296484454	NR4A2	MMY21940	0.166806370494552
MMY21940.CIRBP	1.2378259517892e-07	0.953989456004944	0.484	0.593	0.00415142067711062	CIRBP	MMY21940	0.905280804694049
MMY21940.CLK1	1.2724033112403e-07	-0.579480867944443	0.254	0.349	0.00426738622523773	CLK1	MMY21940	0.381391450125733
MMY21940.IFNGR1	1.37857089927671e-07	-0.523236008000012	0.059	0.112	0.00462345108199424	IFNGR1	MMY21940	0.0637049455155071
MMY21940.SPI1	1.40111960730185e-07	-2.09622963385761	0.053	0.102	0.00469907493896895	SPI1	MMY21940	0.0569991617770327
MMY21940.ARF1	1.51295461719158e-07	0.456951350800247	0.484	0.411	0.00507414719513714	ARF1	MMY21940	0.767812238055323
MMY21940.PPM1K	1.69211241854161e-07	2.36579381458741	0.292	0.221	0.00567500662930485	PPM1K	MMY21940	0.466051969823973
MMY21940.RPL3	1.79301119178518e-07	-28.2894246778232	0.975	0.976	0.00601340093500913	RPL3	MMY21940	9.18357082984074
MMY21940.SYF2	1.86638797025053e-07	-0.270886744454083	0.305	0.394	0.00625949197462622	SYF2	MMY21940	0.448449287510478
MMY21940.OCIAD1	2.00817782405041e-07	0.428757747710599	0.346	0.272	0.00673502678630027	OCIAD1	MMY21940	0.497066219614417
MMY21940.PTPN6	2.30355544520079e-07	-0.539264024259704	0.28	0.2	0.0077256642521144	PTPN6	MMY21940	0.358759430008382
MMY21940.HIST1H4C	2.51828039420697e-07	-48.2876505732062	0.155	0.228	0.00844580878609135	HIST1H4C	MMY21940	0.226320201173512
MMY21940.UBB	2.66339667777619e-07	-2.26901133690045	0.628	0.713	0.00893249977792578	UBB	MMY21940	1.36881810561609
MMY21940.SH3BP2	3.19930421608957e-07	-0.956835968047469	0.072	0.127	0.0107298264799212	SH3BP2	MMY21940	0.0779547359597653
MMY21940.GNAS	3.60351748249417e-07	-0.415592693429121	0.58	0.681	0.0120854769327889	GNAS	MMY21940	1.21123218776194
MMY21940.SMIM14	4.38238429771563e-07	-0.445287869355845	0.066	0.121	0.0146976404576787	SMIM14	MMY21940	0.0896898575020956
MMY21940.DRAM2	4.55718351852902e-07	0.355416082316592	0.164	0.106	0.0152838820844426	DRAM2	MMY21940	0.202011735121542
MMY21940.AGFG1	4.57490440564087e-07	-0.471996182495133	0.072	0.127	0.0153433143956384	AGFG1	MMY21940	0.0838222967309304
MMY21940.BCLAF1	4.71406335143087e-07	0.451744289790008	0.328	0.426	0.0158100256680289	BCLAF1	MMY21940	0.563285834031853
MMY21940.NDUFA4	5.16210943440267e-07	1.89630119569589	0.626	0.58	0.0173126826210997	NDUFA4	MMY21940	1.47275775356245
MMY21940.PSMB6	5.22084720601672e-07	0.321126415556786	0.284	0.215	0.0175096773595389	PSMB6	MMY21940	0.381391450125733
MMY21940.PPIG	5.22869248272865e-07	-0.456468957945174	0.247	0.328	0.0175359888485754	PPIG	MMY21940	0.354568315171836
MMY21940.CLIC1	5.60147116863448e-07	0.64235806948309	0.439	0.517	0.0187862140053663	CLIC1	MMY21940	0.729253981559095
MMY21940.RBBP4	5.75811250341264e-07	0.269585179541841	0.347	0.272	0.0193115577139453	RBBP4	MMY21940	0.508801341156748
MMY21940.AFF1	6.03546772781465e-07	-0.261504983603581	0.079	0.136	0.0202417516655448	AFF1	MMY21940	0.0922045264040235
MMY21940.EIF3H	6.76174185022146e-07	-0.42434550137887	0.362	0.448	0.0226775298172727	EIF3H	MMY21940	0.564124056999162
MMY21940.C11orf58	7.45449021172106e-07	-0.335931178676701	0.375	0.457	0.0250008692720701	C11orf58	MMY21940	0.549036043587594
MMY21940.EIF3F	8.05602454998671e-07	-0.629302906858958	0.416	0.497	0.0270182951357454	EIF3F	MMY21940	0.612740989103101
MMY21940.NCL	9.41180306949168e-07	-1.6126255848609	0.503	0.597	0.0315653051344612	NCL	MMY21940	0.991617770326907
MMY21940.PICALM	9.76059700883474e-07	-0.269426854361859	0.085	0.141	0.0327350902482299	PICALM	MMY21940	0.0955574182732607
MMY21940.TMEM243	1.01112907861546e-06	0.332033971768668	0.256	0.19	0.0339112470386053	TMEM243	MMY21940	0.347862531433361
MMY21940.UBALD2	1.12488489731872e-06	1.89611879337719	0.246	0.336	0.0377263896862752	UBALD2	MMY21940	0.425817267393127
MMY21940.PRKDC	1.15095005433722e-06	0.463889864840823	0.308	0.24	0.0386005629223617	PRKDC	MMY21940	0.45766974015088
MMY21940.DDX17	1.1553340561055e-06	1.60725149730515	0.469	0.594	0.0387475935736661	DDX17	MMY21940	1.16848281642917
MMY21940.LSM3	1.16982260912102e-06	0.814307473760292	0.314	0.246	0.0392335106647007	LSM3	MMY21940	0.455993294216262
MMY21940.KCNQ1OT1	1.37373861996135e-06	6.0375701430937	0.181	0.126	0.0460724458362637	KCNQ1OT1	MMY21940	0.427493713327745
MMY21940.VAPA	1.39466822027951e-06	-2.02564141339878	0.305	0.38	0.0467743827717342	VAPA	MMY21940	0.408214585079631
MMY21940.NUDT3	1.44408515268924e-06	-0.307571572204304	0.081	0.135	0.0484317278508918	NUDT3	MMY21940	0.0905280804694049
MMY21940.RBM6	1.46502880675667e-06	1.24249770496864	0.288	0.231	0.0491341361210053	RBM6	MMY21940	0.474434199497066
MMY21940.ENO1	1.4776767882161e-06	-3.17636317048716	0.316	0.384	0.0495583241231915	ENO1	MMY21940	0.424140821458508
MMY21940.MRPL57	1.57760362740028e-06	-0.263386106736615	0.196	0.266	0.0529096704557507	MRPL57	MMY21940	0.233864207879296
MMY21940.GLG1	1.69052887960122e-06	0.528910703844254	0.286	0.224	0.0566969575640659	GLG1	MMY21940	0.425817267393127
MMY21940.MBD2	1.73219696647881e-06	-1.04720990545684	0.173	0.24	0.0580944218617664	MBD2	MMY21940	0.202849958088852
MMY21940.DSTN	1.74566788256144e-06	-0.985002787222758	0.269	0.338	0.0585462094453455	DSTN	MMY21940	0.358759430008382
MMY21940.MIA3	1.84547898585659e-06	0.606985159053756	0.192	0.134	0.0618936742276583	MIA3	MMY21940	0.261525565800503
MMY21940.STX7	1.92131142642584e-06	-0.537264467696212	0.097	0.152	0.0644369426194698	STX7	MMY21940	0.119865884325231
MMY21940.RNF11	2.0148590744874e-06	0.399549289919698	0.144	0.092	0.0675743436401586	RNF11	MMY21940	0.179379715004191
MMY21940.PRPF38B	2.31363789589989e-06	0.288100032085787	0.236	0.319	0.0775947877526904	PRPF38B	MMY21940	0.384744341994971
MMY21940.MYC	2.37322381897287e-06	1.40354335969269	0.132	0.082	0.0795931804407121	MYC	MMY21940	0.195305951383068
MMY21940.RAC1	2.37536825787356e-06	-1.43919390315219	0.244	0.318	0.0796651006325634	RAC1	MMY21940	0.339480301760268
MMY21940.BNIP2	2.42697955462788e-06	-0.295563579260639	0.149	0.214	0.08139604030311	BNIP2	MMY21940	0.177703269069573
MMY21940.TUBB4B	2.46003660149733e-06	1.30120702181551	0.322	0.258	0.0825047075410176	TUBB4B	MMY21940	0.569991617770327
MMY21940.SNRPF	2.47109134762782e-06	-0.360727760251621	0.291	0.365	0.0828754616167419	SNRPF	MMY21940	0.394803017602682
MMY21940.BST2	2.57397144812655e-06	-3.8950128558509	0.39	0.311	0.0863258544272682	BST2	MMY21940	0.584241408214585
MMY21940.TPI1	2.79526089543148e-06	-1.07496822173749	0.391	0.315	0.093747459910981	TPI1	MMY21940	0.588432523051132
MMY21940.PIM1	2.86027191799205e-06	-0.60321211570648	0.095	0.151	0.0959277995856174	PIM1	MMY21940	0.124895222129086
MMY21940.CFAP97	2.86920884869024e-06	0.494033835800163	0.261	0.197	0.0962275263673733	CFAP97	MMY21940	0.37300922045264
MMY21940.FAM214A	2.87190461028209e-06	0.306007387851507	0.175	0.121	0.0963179368196407	FAM214A	MMY21940	0.236378876781224
MMY21940.PDCD6IP	3.07492293315886e-06	-0.254195322498579	0.118	0.177	0.103126765332282	PDCD6IP	MMY21940	0.134115674769489
MMY21940.SFPQ	3.38042278311946e-06	-5.13599154501677	0.323	0.405	0.11337261930026	SFPQ	MMY21940	0.538139145012573
MMY21940.SLTM	3.4906966830642e-06	-0.301927985710247	0.209	0.281	0.117070985356607	SLTM	MMY21940	0.285834031852473
MMY21940.WARS	3.67336427100707e-06	-1.52117204522057	0.112	0.067	0.123197290921035	WARS	MMY21940	0.147527242246438
MMY21940.XRN2	4.08591354077417e-06	-0.343864010908974	0.17	0.237	0.137033368330484	XRN2	MMY21940	0.219614417435038
MMY21940.ZFAND5	4.33263277763815e-06	-3.65442462133608	0.177	0.24	0.145307838096428	ZFAND5	MMY21940	0.223805532271584
MMY21940.FKBP5	4.42419040006015e-06	-0.260880935235937	0.139	0.2	0.148378497637217	FKBP5	MMY21940	0.173512154233026
MMY21940.MED13L	4.69940843778817e-06	-0.55265211898062	0.264	0.206	0.15760876018654	MED13L	MMY21940	0.441743503772003
MMY21940.NCOA7	5.40085360900605e-06	0.262501578921082	0.199	0.142	0.181133828338845	NCOA7	MMY21940	0.287510477787091
MMY21940.MKRN1	5.54422961525948e-06	-0.526728808916051	0.111	0.166	0.185942372836573	MKRN1	MMY21940	0.122380553227158
MMY21940.BEX2	5.89322710250291e-06	11.4802909883331	0.168	0.114	0.197647050563742	BEX2	MMY21940	0.230511316010059
MMY21940.LAPTM5	6.15537646143335e-06	-5.89961395622086	0.546	0.622	0.206439015763552	LAPTM5	MMY21940	1.05951383067896
MMY21940.SPTBN1	6.42300783976743e-06	4.36897467924211	0.215	0.159	0.21541483693012	SPTBN1	MMY21940	0.329421626152557
MMY21940.HP1BP3	6.5035740610071e-06	1.01198209636696	0.35	0.431	0.218116866858056	HP1BP3	MMY21940	0.545683151718357
MMY21940.U2SURP	6.69831505131845e-06	-0.357788412821555	0.241	0.316	0.224648090191118	U2SURP	MMY21940	0.338642078792959
MMY21940.TAP1	6.95480114384247e-06	-0.27566477886807	0.105	0.159	0.233250120762189	TAP1	MMY21940	0.116512992455993
MMY21940.ISG15	7.15501123707814e-06	-7.13842431299116	0.119	0.18	0.239964766869127	ISG15	MMY21940	0.21709974853311
MMY21940.CXCR4	7.21277698208742e-06	23.6421302328709	0.565	0.722	0.241902114425248	CXCR4	MMY21940	2.4861693210394
MMY21940.ZDHHC21	7.65825078212554e-06	0.302206855934008	0.11	0.067	0.256842414730926	ZDHHC21	MMY21940	0.1441743503772
MMY21940.TFDP2	7.88412669133585e-06	-0.910385866356371	0.075	0.123	0.264417840974022	TFDP2	MMY21940	0.0838222967309304
MMY21940.UFM1	7.97900581144381e-06	0.411890547866596	0.365	0.301	0.267599896904202	UFM1	MMY21940	0.554903604358759
MMY21940.ALKBH7	8.30519607596291e-06	0.319048186964887	0.271	0.209	0.278539665995644	ALKBH7	MMY21940	0.376362112321878
MMY21940.VMP1	8.66382691050736e-06	-1.62055209676258	0.143	0.201	0.290567426924596	VMP1	MMY21940	0.1802179379715
MMY21940.OTUD6B-AS1	8.69141203488612e-06	0.344951648297444	0.268	0.208	0.291492576826011	OTUD6B-AS1	MMY21940	0.372170997485331
MMY21940.BIRC3	1.03173856620671e-05	4.05154744627433	0.255	0.192	0.346024480334406	BIRC3	MMY21940	0.444258172673931
MMY21940.OFD1	1.04498712496694e-05	-2.22640715280158	0.106	0.159	0.350467781971413	OFD1	MMY21940	0.12070410729254
MMY21940.COX5B	1.16023396396196e-05	0.918790723868345	0.569	0.533	0.389119266833563	COX5B	MMY21940	1.18524727577536
MMY21940.ITSN2	1.24456132340613e-05	-0.309046702560025	0.118	0.172	0.417400976643947	ITSN2	MMY21940	0.138306789606035
MMY21940.MRPL16	1.38495205720726e-05	-0.253258517571288	0.13	0.084	0.46448522094617	MRPL16	MMY21940	0.147527242246438
MMY21940.PNN	1.38993892166712e-05	-0.31675361153885	0.266	0.345	0.46615771554872	PNN	MMY21940	0.431684828164292
MMY21940.ZNF106	1.4810105289469e-05	-0.345322281598823	0.13	0.186	0.496701311198211	ZNF106	MMY21940	0.155909471919531
MMY21940.HCLS1	1.59433863741489e-05	-0.881262972358152	0.296	0.362	0.534709292216207	HCLS1	MMY21940	0.376362112321878
MMY21940.MT-ND4	1.64874088775414e-05	43.7034694348625	0.924	0.998	0.552954718934984	MT-ND4	MMY21940	28.6186085498743
MMY21940.RPS18	1.7414969608182e-05	-19.2873563626253	0.991	0.993	0.584063250719207	RPS18	MMY21940	27.2774518021794
MMY21940.COPS9	1.89270529266569e-05	0.844941954445781	0.494	0.445	0.63477550105422	COPS9	MMY21940	0.886839899413244
MMY21940.NUP214	1.97605966738678e-05	-0.33434103878991	0.064	0.106	0.662730891248179	NUP214	MMY21940	0.0687342833193629
MMY21940.SLC25A3	2.02542065241572e-05	-2.54203910102578	0.478	0.407	0.679285578407183	SLC25A3	MMY21940	0.777032690695725
MMY21940.RPL35	2.11693035665715e-05	5.53744273548717	0.959	0.966	0.709976103015674	RPL35	MMY21940	8.97652975691534
MMY21940.LAPTM4A	2.13407562068948e-05	-0.446340199549932	0.286	0.221	0.715726281666839	LAPTM4A	MMY21940	0.375523889354568
MMY21940.EPB41L4A-AS1	2.14713914249996e-05	-0.307568332045218	0.119	0.172	0.720107525611636	EPB41L4A-AS1	MMY21940	0.134953897736798
MMY21940.SELENOF	2.15392798556914e-05	0.409611771107028	0.368	0.307	0.722384367800179	SELENOF	MMY21940	0.541492036881811
MMY21940.NAMPT	2.3602442634219e-05	-14.289793253471	0.21	0.146	0.791578721066436	NAMPT	MMY21940	0.317686504610226
MMY21940.NDUFB11	2.50923462664661e-05	0.618416932681903	0.495	0.434	0.841547109084739	NDUFB11	MMY21940	0.834031852472758
MMY21940.PAPOLA	2.54091160789318e-05	-0.367809617918177	0.312	0.384	0.852170935055215	PAPOLA	MMY21940	0.428331936295055
MMY21940.ATF7IP	2.56441529097229e-05	-1.11481675531295	0.2	0.265	0.860053600286287	ATF7IP	MMY21940	0.27745180217938
MMY21940.PRKAR1A	2.71773262123065e-05	-0.425348772308375	0.18	0.24	0.911473166508335	PRKAR1A	MMY21940	0.220452640402347
MMY21940.CMPK1	2.98134533284503e-05	-0.310570019626535	0.257	0.321	0.999883597729565	CMPK1	MMY21940	0.331098072087175
MMY21940.AHNAK	3.07940344762395e-05	4.6591109442409	0.403	0.503	1	AHNAK	MMY21940	1.15004191114837
MMY21940.SF3B6	3.27576117050099e-05	0.395130205262208	0.356	0.298	1	SF3B6	MMY21940	0.533109807208717
MMY21940.GOLGA8B	3.36766440223388e-05	0.477909191754599	0.132	0.089	1	GOLGA8B	MMY21940	0.170159262363789
MMY21940.PTEN	3.56608862563942e-05	-0.590474381183107	0.185	0.243	1	PTEN	MMY21940	0.219614417435038
MMY21940.C4orf3	3.58000903534901e-05	1.80059968967597	0.391	0.354	1	C4orf3	MMY21940	0.732606873428332
MMY21940.JCHAIN	3.68143728713194e-05	150.710240739085	0.137	0.095	1	JCHAIN	MMY21940	2.74685666387259
MMY21940.TFRC	4.50631512407872e-05	1.67503119002577	0.096	0.144	1	TFRC	MMY21940	0.125733445096396
MMY21940.PJA2	4.85331250982018e-05	0.360644231237539	0.29	0.233	1	PJA2	MMY21940	0.39731768650461
MMY21940.RPS8	5.12874046099895e-05	-27.9826801642724	0.969	0.984	1	RPS8	MMY21940	16.79128248114
MMY21940.TNFRSF13C	5.55236132620743e-05	-0.915718560720457	0.145	0.098	1	TNFRSF13C	MMY21940	0.191114836546521
MMY21940.ZCCHC7	5.75685519738474e-05	-0.385598433732827	0.229	0.176	1	ZCCHC7	MMY21940	0.307627829002515
MMY21940.ARL4A	5.94441872849644e-05	-1.61233158912559	0.086	0.131	1	ARL4A	MMY21940	0.09639564124057
MMY21940.UGCG	5.95114303434659e-05	-5.5756613939779	0.073	0.115	1	UGCG	MMY21940	0.0821458507963118
MMY21940.SRP14	6.36814985281944e-05	-1.5560587353946	0.71	0.781	1	SRP14	MMY21940	1.8742665549036
MMY21940.UQCR11	6.57839425444313e-05	1.08740927926458	0.649	0.632	1	UQCR11	MMY21940	1.5674769488684
MMY21940.RPS21	6.60677476520633e-05	12.0286044478153	0.992	0.98	1	RPS21	MMY21940	18.696563285834
MMY21940.DDAH2	6.69813227295702e-05	-0.294062155068322	0.065	0.104	1	DDAH2	MMY21940	0.0712489522212909
MMY21940.NASP	6.70502105226662e-05	-0.352534164721493	0.194	0.254	1	NASP	MMY21940	0.254819782062028
MMY21940.PCBP1	6.72944514529273e-05	-2.37362044070614	0.428	0.491	1	PCBP1	MMY21940	0.685666387259011
MMY21940.PRKCB	6.82391847680501e-05	-1.0226989716794	0.251	0.314	1	PRKCB	MMY21940	0.365465213746857
MMY21940.GLRX	6.8830897717161e-05	-0.352417776462093	0.13	0.18	1	GLRX	MMY21940	0.150880134115675
MMY21940.NDUFB4	6.98803295165971e-05	1.07347117343217	0.403	0.347	1	NDUFB4	MMY21940	0.627829002514669
MMY21940.SEC31A	7.01985172397043e-05	0.418830436185577	0.241	0.189	1	SEC31A	MMY21940	0.33696563285834
MMY21940.RASSF1	7.09929615528988e-05	-0.257621882398538	0.12	0.169	1	RASSF1	MMY21940	0.134115674769489
MMY21940.BTG2	7.64594490797933e-05	13.3014127997179	0.361	0.329	1	BTG2	MMY21940	0.921207041072925
MMY21940.TSIX	7.69934032678236e-05	4.143672549573	0.124	0.085	1	TSIX	MMY21940	0.242246437552389
MMY21940.GNPTAB	7.83393033361938e-05	-0.326291832391027	0.112	0.162	1	GNPTAB	MMY21940	0.133277451802179
MMY21940.WDR11	7.95698998481859e-05	2.57404268575389	0.17	0.124	1	WDR11	MMY21940	0.246437552388935
MMY21940.CAPNS1	8.62822723312072e-05	-0.410072370428082	0.209	0.263	1	CAPNS1	MMY21940	0.247275775356245
MMY21940.POLR1D	8.83686263933241e-05	-0.373647994519076	0.285	0.344	1	POLR1D	MMY21940	0.364626990779547
MMY21940.LTA4H	8.96827311691386e-05	-10.9139355346442	0.132	0.177	1	LTA4H	MMY21940	0.147527242246438
MMY21940.EDEM1	0.000102084354166507	0.850653014435152	0.203	0.156	1	EDEM1	MMY21940	0.298407376362112
MMY21940.RPRD1A	0.0001124964272467	0.444062228248786	0.123	0.084	1	RPRD1A	MMY21940	0.163453478625314
MMY21940.WASHC3	0.000116232319426885	0.260491998190544	0.134	0.094	1	WASHC3	MMY21940	0.170997485331098
MMY21940.HNRNPR	0.000140745733131777	-0.253892443648801	0.254	0.316	1	HNRNPR	MMY21940	0.346186085498743
MMY21940.EIF1B	0.00014970512271438	-0.25882373708374	0.231	0.29	1	EIF1B	MMY21940	0.308466051969824
MMY21940.RPS13	0.000157726236639468	-24.2714710558124	0.937	0.953	1	RPS13	MMY21940	10.1492036881811
MMY21940.RPS28	0.000158543932466791	8.71005237250773	0.981	0.988	1	RPS28	MMY21940	20.6890192791282
MMY21940.DDX46	0.000162067863687081	-0.250513498939932	0.276	0.341	1	DDX46	MMY21940	0.411567476948868
MMY21940.HSPH1	0.00016240647148826	0.263022013851942	0.165	0.121	1	HSPH1	MMY21940	0.213746856663873
MMY21940.IK	0.000166168140731722	0.658880219633962	0.263	0.33	1	IK	MMY21940	0.391450125733445
MMY21940.NMT1	0.000168416848035622	-0.284923297986685	0.165	0.22	1	NMT1	MMY21940	0.202849958088852
MMY21940.PEBP1	0.000171799130571588	0.441080436958678	0.429	0.371	1	PEBP1	MMY21940	0.666387259010897
MMY21940.GLS	0.000179147583784632	0.871983469510415	0.346	0.298	1	GLS	MMY21940	0.561609388097234
MMY21940.GDI2	0.000184379555019943	-2.12139807462207	0.224	0.276	1	GDI2	MMY21940	0.269907795473596
MMY21940.HNRNPA3	0.000184740398588937	-1.94332505110811	0.52	0.603	1	HNRNPA3	MMY21940	1.04610226320201
MMY21940.VOPP1	0.000191295507345334	0.414240820970756	0.203	0.156	1	VOPP1	MMY21940	0.264040234702431
MMY21940.CTSC	0.000199702832831242	-2.51514717875338	0.218	0.267	1	CTSC	MMY21940	0.267393126571668
MMY21940.GUK1	0.000200751471133585	0.308697962176919	0.505	0.452	1	GUK1	MMY21940	0.86756077116513
MMY21940.PGLS	0.000214503183306672	-1.13197014934996	0.168	0.216	1	PGLS	MMY21940	0.196144174350377
MMY21940.SUZ12	0.000217180445884391	1.45531546631059	0.143	0.193	1	SUZ12	MMY21940	0.188600167644593
MMY21940.STAT1	0.000219383009333739	-0.290246867186453	0.123	0.17	1	STAT1	MMY21940	0.163453478625314
MMY21940.DNAJA1	0.000231031281056969	-0.281400343796932	0.226	0.283	1	DNAJA1	MMY21940	0.304274937133277
MMY21940.ASXL1	0.000243545610606261	0.352080418425712	0.171	0.126	1	ASXL1	MMY21940	0.212908633696563
MMY21940.HBA2	0.000244831705622076	-26.816258442667	0.434	0.38	1	HBA2	MMY21940	0.685666387259011
MMY21940.RNF19A	0.00025246205203992	1.15003665781864	0.298	0.25	1	RNF19A	MMY21940	0.478625314333613
MMY21940.PET100	0.000256053736882512	0.97568450942161	0.493	0.445	1	PET100	MMY21940	0.844928751047779
MMY21940.ANAPC16	0.000260630433926161	2.91520324316007	0.569	0.531	1	ANAPC16	MMY21940	1.0896898575021
MMY21940.MT-ND3	0.000265865201910054	77.7101847836287	0.944	0.998	1	MT-ND3	MMY21940	63.4744341994971
MMY21940.ZRANB2	0.000267299162177753	4.80842839564985	0.395	0.362	1	ZRANB2	MMY21940	0.778709136630344
